🎉 CSP v0.2.11 b3465, enabled, date & time: 2026-01-19T23:47:14:900.
✨ Do not use this log file, because its format will change.
     51     M 🚨 Failed to load AC cached map: Failed to open file
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_110`
   c29c     M 💬 Creating a missing spawn point `AC_START_111`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_111`
   c29c     M 💬 Creating a missing spawn point `AC_START_112`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_112`
   c29c     M 💬 Creating a missing spawn point `AC_START_113`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_113`
   c29c     M 💬 Creating a missing spawn point `AC_START_114`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_114`
   c29c     M 💬 Creating a missing spawn point `AC_START_115`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_115`
   c29c     M 💬 Creating a missing spawn point `AC_START_116`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_116`
   c29c     M 💬 Creating a missing spawn point `AC_START_117`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_117`
   c29c     M 💬 Creating a missing spawn point `AC_START_118`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_118`
   c29c     M 💬 Creating a missing spawn point `AC_START_119`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_119`
   c29c     M 💬 Creating a missing spawn point `AC_START_120`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_120`
   c29c     M 💬 Creating a missing spawn point `AC_START_121`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_121`
   c29c     M 💬 Creating a missing spawn point `AC_START_122`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_122`
   c29c     M 💬 Creating a missing spawn point `AC_START_123`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_123`
   c29c     M 💬 Creating a missing spawn point `AC_START_124`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_124`
   c29c     M 💬 Creating a missing spawn point `AC_START_125`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_125`
   c29c     M 💬 Creating a missing spawn point `AC_START_126`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_126`
   c29c     M 💬 Creating a missing spawn point `AC_START_127`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_127`
   c29c     M 💬 Creating a missing spawn point `AC_START_128`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_128`
   c29c     M 💬 Creating a missing spawn point `AC_START_129`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_129`
   c29c     M 💬 Creating a missing spawn point `AC_START_130`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_130`
   c29c     M 💬 Creating a missing spawn point `AC_START_131`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_131`
   c29c     M 💬 Creating a missing spawn point `AC_START_132`
   c29c     M 💬 Creating a missing spawn point `AC_HOTLAP_START_132`
   c29c     M 💬 Creating a missing spawn point `AC_START_133`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_133`
   c29d     M 💬 Creating a missing spawn point `AC_START_134`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_134`
   c29d     M 💬 Creating a missing spawn point `AC_START_135`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_135`
   c29d     M 💬 Creating a missing spawn point `AC_START_136`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_136`
   c29d     M 💬 Creating a missing spawn point `AC_START_137`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_137`
   c29d     M 💬 Creating a missing spawn point `AC_START_138`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_138`
   c29d     M 💬 Creating a missing spawn point `AC_START_139`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_139`
   c29d     M 💬 Creating a missing spawn point `AC_START_140`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_140`
   c29d     M 💬 Creating a missing spawn point `AC_START_141`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_141`
   c29d     M 💬 Creating a missing spawn point `AC_START_142`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_142`
   c29d     M 💬 Creating a missing spawn point `AC_START_143`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_143`
   c29d     M 💬 Creating a missing spawn point `AC_START_144`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_144`
   c29d     M 💬 Creating a missing spawn point `AC_START_145`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_145`
   c29d     M 💬 Creating a missing spawn point `AC_START_146`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_146`
   c29d     M 💬 Creating a missing spawn point `AC_START_147`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_147`
   c29d     M 💬 Creating a missing spawn point `AC_START_148`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_148`
   c29d     M 💬 Creating a missing spawn point `AC_START_149`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_149`
   c29d     M 💬 Creating a missing spawn point `AC_START_150`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_150`
   c29d     M 💬 Creating a missing spawn point `AC_START_151`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_151`
   c29d     M 💬 Creating a missing spawn point `AC_START_152`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_152`
   c29d     M 💬 Creating a missing spawn point `AC_START_153`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_153`
   c29d     M 💬 Creating a missing spawn point `AC_START_154`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_154`
   c29d     M 💬 Creating a missing spawn point `AC_START_155`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_155`
   c29d     M 💬 Creating a missing spawn point `AC_START_156`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_156`
   c29d     M 💬 Creating a missing spawn point `AC_START_157`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_157`
   c29d     M 💬 Creating a missing spawn point `AC_START_158`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_158`
   c29d     M 💬 Creating a missing spawn point `AC_START_159`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_159`
   c29d     M 💬 Creating a missing spawn point `AC_START_160`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_160`
   c29d     M 💬 Creating a missing spawn point `AC_START_161`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_161`
   c29d     M 💬 Creating a missing spawn point `AC_START_162`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_162`
   c29d     M 💬 Creating a missing spawn point `AC_START_163`
   c29d     M 💬 Creating a missing spawn point `AC_HOTLAP_START_163`
   c29e     M 💬 Creating a missing spawn point `AC_START_164`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_164`
   c29e     M 💬 Creating a missing spawn point `AC_START_165`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_165`
   c29e     M 💬 Creating a missing spawn point `AC_START_166`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_166`
   c29e     M 💬 Creating a missing spawn point `AC_START_167`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_167`
   c29e     M 💬 Creating a missing spawn point `AC_START_168`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_168`
   c29e     M 💬 Creating a missing spawn point `AC_START_169`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_169`
   c29e     M 💬 Creating a missing spawn point `AC_START_170`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_170`
   c29e     M 💬 Creating a missing spawn point `AC_START_171`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_171`
   c29e     M 💬 Creating a missing spawn point `AC_START_172`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_172`
   c29e     M 💬 Creating a missing spawn point `AC_START_173`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_173`
   c29e     M 💬 Creating a missing spawn point `AC_START_174`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_174`
   c29e     M 💬 Creating a missing spawn point `AC_START_175`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_175`
   c29e     M 💬 Creating a missing spawn point `AC_START_176`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_176`
   c29e     M 💬 Creating a missing spawn point `AC_START_177`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_177`
   c29e     M 💬 Creating a missing spawn point `AC_START_178`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_178`
   c29e     M 💬 Creating a missing spawn point `AC_START_179`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_179`
   c29e     M 💬 Creating a missing spawn point `AC_START_180`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_180`
   c29e     M 💬 Creating a missing spawn point `AC_START_181`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_181`
   c29e     M 💬 Creating a missing spawn point `AC_START_182`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_182`
   c29e     M 💬 Creating a missing spawn point `AC_START_183`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_183`
   c29e     M 💬 Creating a missing spawn point `AC_START_184`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_184`
   c29e     M 💬 Creating a missing spawn point `AC_START_185`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_185`
   c29e     M 💬 Creating a missing spawn point `AC_START_186`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_186`
   c29e     M 💬 Creating a missing spawn point `AC_START_187`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_187`
   c29e     M 💬 Creating a missing spawn point `AC_START_188`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_188`
   c29e     M 💬 Creating a missing spawn point `AC_START_189`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_189`
   c29e     M 💬 Creating a missing spawn point `AC_START_190`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_190`
   c29e     M 💬 Creating a missing spawn point `AC_START_191`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_191`
   c29e     M 💬 Creating a missing spawn point `AC_START_192`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_192`
   c29e     M 💬 Creating a missing spawn point `AC_START_193`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_193`
   c29e     M 💬 Creating a missing spawn point `AC_START_194`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_194`
   c29e     M 💬 Creating a missing spawn point `AC_START_195`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_195`
   c29e     M 💬 Creating a missing spawn point `AC_START_196`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_196`
   c29e     M 💬 Creating a missing spawn point `AC_START_197`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_197`
   c29e     M 💬 Creating a missing spawn point `AC_START_198`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_198`
   c29e     M 💬 Creating a missing spawn point `AC_START_199`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_199`
   c29e     M 💬 Creating a missing spawn point `AC_START_200`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_200`
   c29e     M 💬 Creating a missing spawn point `AC_START_201`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_201`
   c29e     M 💬 Creating a missing spawn point `AC_START_202`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_202`
   c29e     M 💬 Creating a missing spawn point `AC_START_203`
   c29e     M 💬 Creating a missing spawn point `AC_HOTLAP_START_203`
   c29e     M 💬 Creating a missing spawn point `AC_START_204`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_204`
   c29f     M 💬 Creating a missing spawn point `AC_START_205`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_205`
   c29f     M 💬 Creating a missing spawn point `AC_START_206`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_206`
   c29f     M 💬 Creating a missing spawn point `AC_START_207`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_207`
   c29f     M 💬 Creating a missing spawn point `AC_START_208`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_208`
   c29f     M 💬 Creating a missing spawn point `AC_START_209`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_209`
   c29f     M 💬 Creating a missing spawn point `AC_START_210`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_210`
   c29f     M 💬 Creating a missing spawn point `AC_START_211`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_211`
   c29f     M 💬 Creating a missing spawn point `AC_START_212`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_212`
   c29f     M 💬 Creating a missing spawn point `AC_START_213`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_213`
   c29f     M 💬 Creating a missing spawn point `AC_START_214`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_214`
   c29f     M 💬 Creating a missing spawn point `AC_START_215`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_215`
   c29f     M 💬 Creating a missing spawn point `AC_START_216`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_216`
   c29f     M 💬 Creating a missing spawn point `AC_START_217`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_217`
   c29f     M 💬 Creating a missing spawn point `AC_START_218`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_218`
   c29f     M 💬 Creating a missing spawn point `AC_START_219`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_219`
   c29f     M 💬 Creating a missing spawn point `AC_START_220`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_220`
   c29f     M 💬 Creating a missing spawn point `AC_START_221`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_221`
   c29f     M 💬 Creating a missing spawn point `AC_START_222`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_222`
   c29f     M 💬 Creating a missing spawn point `AC_START_223`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_223`
   c29f     M 💬 Creating a missing spawn point `AC_START_224`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_224`
   c29f     M 💬 Creating a missing spawn point `AC_START_225`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_225`
   c29f     M 💬 Creating a missing spawn point `AC_START_226`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_226`
   c29f     M 💬 Creating a missing spawn point `AC_START_227`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_227`
   c29f     M 💬 Creating a missing spawn point `AC_START_228`
   c29f     M 💬 Creating a missing spawn point `AC_HOTLAP_START_228`
   c2a2     M ✅ File not found: flag_colors.lut
   c2a2     M ✅ File not found: colorfulness.lut
   c2ba     M 🚨 No meshes found for `MATERIAL_ADJUSTMENT_16`
   c328     M 🚨 Variable `fresnelC` is not found (shader `ksPerPixel`)
   c328     M 🚨 Variable `fresnelC` not found in material: mat_wallw_siro26 (shader: ksPerPixel)
   c328     M 🚨 Variable `fresnelC` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c328     M 🚨 Variable `fresnelC` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelC` not found in material: mat_wallw_aka7_srp (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelMaxLevel` is not found (shader `ksPerPixel`)
   c329     M 🚨 Variable `fresnelMaxLevel` not found in material: mat_wallw_siro26 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelMaxLevel` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelMaxLevel` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelMaxLevel` not found in material: mat_wallw_aka7_srp (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelEXP` is not found (shader `ksPerPixel`)
   c329     M 🚨 Variable `fresnelEXP` not found in material: mat_wallw_siro26 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelEXP` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c329     M 🚨 Variable `fresnelEXP` not found in material: mat_wallw_aka15 (shader: ksPerPixel)
   c32a     M 🚨 Variable `fresnelEXP` not found in material: mat_wallw_aka7_srp (shader: ksPerPixel)
   c32b     M ✅ Calculating path from mesh `Shonan_shinjuku_line_1`:
   c32b     M ✅   Groups: 261
   c32b     M ✅   Resulting length: 3441.37
   c32b     M ✅   Points in path: 261
   c32b     M ✅   Is path looped: no
   c32b     M ✅   Groups missed: 0
   c32c     M ✅ Calculating path from mesh `Shonan_shinjuku_line_2`:
   c32c     M ✅   Groups: 262
   c32c     M ✅   Resulting length: 76.9241
   c32c     M ✅   Points in path: 7
   c32c     M ✅   Is path looped: no
   c32c     M ✅   Groups missed: 255 (make sure STARTING_POINT is correct, check the mesh geometry or adjust CLUSTER_THRESHOLD)
   c32e     M ✅ Calculating path from mesh `Shonan_shinjuku_line_3`:
   c32e     M ✅   Groups: 143
   c32e     M ✅   Resulting length: 1812.43
   c32e     M ✅   Points in path: 137
   c32e     M ✅   Is path looped: no
   c32e     M ✅   Groups missed: 6 (make sure STARTING_POINT is correct, check the mesh geometry or adjust CLUSTER_THRESHOLD)
   c331     M ✅ Calculating path from mesh `YurikamomeRouteInv1`:
   c331     M ✅   Groups: 467
   c331     M ✅   Resulting length: 455.658
   c331     M ✅   Points in path: 26
   c331     M ✅   Is path looped: no
   c331     M ✅   Groups missed: 441 (make sure STARTING_POINT is correct, check the mesh geometry or adjust CLUSTER_THRESHOLD)
   c334     M ✅ Calculating path from mesh `YurikamomeRouteInv2`:
   c334     M ✅   Groups: 467
   c334     M ✅   Resulting length: 8381.24
   c334     M ✅   Points in path: 466
   c334     M ✅   Is path looped: no
   c334     M ✅   Groups missed: 1 (make sure STARTING_POINT is correct, check the mesh geometry or adjust CLUSTER_THRESHOLD)
   c338     M ✅ Calculating path from mesh `Tokyo_Monorail_Track1`:
   c338     M ✅   Groups: 433
   c338     M ✅   Resulting length: 11573.8
   c338     M ✅   Points in path: 433
   c338     M ✅   Is path looped: no
   c338     M ✅   Groups missed: 0
   c33c     M ✅ Calculating path from mesh `Tokyo_Monorail_Track2`:
   c33c     M ✅   Groups: 277
   c33c     M ✅   Resulting length: 11417.1
   c33c     M ✅   Points in path: 273
   c33c     M ✅   Is path looped: no
   c33c     M ✅   Groups missed: 4 (make sure STARTING_POINT is correct, check the mesh geometry or adjust CLUSTER_THRESHOLD)
   c353     M ✅ Calculating path from mesh `ShipPath1`:
   c353     M ✅   Groups: 1209
   c353     M ✅   Resulting length: 26715.7
   c353     M ✅   Points in path: 1210
   c353     M ✅   Is path looped: yes
   c353     M ✅   Groups missed: 0
   c6af     M 🚀 Loading trees: 860292.90 μs
   c6f8     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f8     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f8     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f8     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/JR E231 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Yurikamome 7000 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Yurikamome 7000 Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Tokyo Monorail Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Tokyo Monorail Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Tokyo Monorail Loop 22khz
   c6f9     M 💬 Event loaded: /Tracks/SRP/Tokyo Monorail Loop 22khz
   c6f9     M 💬 Fully static branch: FBX: SRP_C1Loop_0_9_3.fbx, class: Node [850]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_C1Loop_0_9_3.fbx, class: Node [850]
   c6f9     M 💬 Fully static branch: FBX: SRP_Yaesu_0_9_3.fbx, class: Node [222]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_Yaesu_0_9_3.fbx, class: Node [222]
   c6f9     M 💬 Fully static branch: FBX: SRP_Bayshore_0_9_3_chunky.fbx, class: Node [1069]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_Bayshore_0_9_3_chunky.fbx, class: Node [1069]
   c6f9     M 💬 Fully static branch: FBX: SRP_Yokohane_0_9_3.fbx, class: Node [948]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_Yokohane_0_9_3.fbx, class: Node [948]
   c6f9     M 💬 Fully static branch: FBX: SRP_Mirai_0_9_3.fbx, class: Node [645]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_Mirai_0_9_3.fbx, class: Node [645]
   c6f9     M 💬 Fully static branch: FBX: SRP_ShibuyaShinjuku_0_9_3.fbx, class: Node [762]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_ShibuyaShinjuku_0_9_3.fbx, class: Node [762]
   c6f9     M 💬 Fully static branch: FBX: SRP_ShibuyaCrossing_0_9_3.fbx, class: Node [127]
   c6f9     M 💬 Branch with AABB children: FBX: SRP_ShibuyaCrossing_0_9_3.fbx, class: Node [127]
   c6f9     M 💬 No renderable meshes: FBX: PM12.fbx, class: Node [314]
   c6fa     M 💬 Fully static branch: FBX: Reverb.fbx, class: Node [27]
   c6fa     M 💬 Branch with AABB children: FBX: Reverb.fbx, class: Node [27]
   c6fa     M 💬 Fully static branch: FBX: Terrain.fbx, class: Node [3]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.001, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.002, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.003, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.004, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.005, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.006, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.007, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.010, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.011, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.008, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train1.009, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.011, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.001, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.002, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.003, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.004, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.005, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.006, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.009, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.010, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.007, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train2.008, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.011, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.001, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.002, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.003, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.004, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.005, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.006, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.009, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.010, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.007, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: e231-1000_shonan_shinjuku_line_train3.008, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Shonan_shinjuku_line_1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Shonan_shinjuku_line_2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: Shonan_shinjuku_line_3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_4, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_5, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT1_car_6, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_1, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_2, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_3, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_4, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_5, class: Node [1]
   c6fa     M 💬 Non-static mesh has been found: YurikamomeT2_car_6, class: Node [1]
